Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race
2025-05-04,13:25:00,HAMILTON,Hurt You Never,5f,1.0,1.44,1.51,0.7349354211912644,2025-05-04_13:25:00,1.0,True,1.44,0.058307006515420756,4,0.13251592389868355,ev_low|odds_low|,0,False,0.0,1,0.0,11984.31016900283
2025-05-04,13:25:00,HAMILTON,Newyorkstateofmind,5f,2.0,3.75,4.3,0.18272431054702262,2025-05-04_13:25:00,2.0,True,3.75,-0.3147838354486652,4,-0.11446684925406006,kelly_low|ev_low|,0,False,0.0,0,0.0,11984.31016900283
2025-05-04,13:55:00,HAMILTON,Azure Zain,5f,3.0,2.63,2.76,0.33789447318193994,2025-05-04_13:55:00,1.0,True,2.63,-0.11133753553149794,5,-0.06830523652239139,kelly_low|ev_low|,0,False,0.0,0,0.0,11984.31016900283
2025-05-04,13:55:00,HAMILTON,Ay Gee Ell,5f,2.0,3.0,3.22,0.32832436400652765,2025-05-04_13:55:00,2.0,True,3.0,-0.015026907980417059,5,-0.0075134539902085296,kelly_low|ev_low|,0,False,0.0,0,0.0,11984.31016900283
2025-05-04,15:05:00,HAMILTON,Sallaal,1m½f,1.0,1.33,1.44,0.6331635262021564,2025-05-04_15:05:00,1.0,True,1.33,-0.1578925101511319,5,-0.47846215197312686,kelly_low|ev_low|odds_low|,0,False,0.0,1,0.0,11864.467067312802
2025-05-04,16:18:00,HAMILTON,Mister Sky Blue,6f,1.0,2.75,2.95,0.3000789657901727,2025-05-04_16:18:00,1.0,True,2.75,-0.17478284407702516,6,-0.09987591090115723,kelly_low|ev_low|,0,False,0.0,1,0.0,11745.822396639674
2025-05-16,18:40:00,HAMILTON,Mafting,1m3f,2.0,1.36,1.37,0.6370584395401239,2025-05-16_18:40:00,1.0,True,1.36,-0.13360052222543148,4,-0.37111256173730955,kelly_low|ev_low|odds_low|,0,False,0.0,0,0.0,11745.822396639674
2025-05-16,18:40:00,HAMILTON,Talismans Time,1m3f,1.0,4.2,4.75,0.1942253428566607,2025-05-16_18:40:00,2.0,True,4.2,-0.18425356000202497,4,-0.057579237500632804,kelly_low|ev_low|,0,False,0.0,1,0.0,11745.822396639674
2025-05-16,21:00:00,HAMILTON,Ishe Worth Agamble,6f,3.0,3.0,3.3,0.3357674885681281,2025-05-16_21:00:00,1.0,True,3.0,0.007302465704384309,6,0.0036512328521921544,kelly_low|ev_low|,0,False,0.0,0,0.0,12136.958282447777
2025-05-28,14:00:00,HAMILTON,Storm Force,5f,3.0,1.57,1.6,0.416020250153541,2025-05-28_14:00:00,1.0,True,1.57,-0.34684820725894056,6,-0.608505626770071,kelly_low|ev_low|,0,False,0.0,0,0.0,12136.958282447777
2025-05-28,14:00:00,HAMILTON,Mo Of Cairo,5f,2.0,6.0,7.05,0.16067867859507323,2025-05-28_14:00:00,2.0,True,6.0,-0.03592792842956061,6,-0.007185585685912122,kelly_low|ev_low|,0,False,0.0,0,0.0,12136.958282447777
2025-05-28,17:03:00,HAMILTON,Hi Ya Mal,1m4f,1.0,4.0,4.1,0.25503481762201957,2025-05-28_17:03:00,2.0,True,4.0,0.020139270488078287,6,0.006713090162692763,kelly_low|ev_low|,0,False,0.0,1,0.0,12015.588699623298
2025-06-05,14:12:00,HAMILTON,Midnight Tango,6f,1.0,1.83,1.85,0.3260761805230382,2025-06-05_14:12:00,2.0,True,1.83,-0.40328058964284,6,-0.4858802284853494,kelly_low|ev_low|,0,False,0.0,1,0.0,11895.432812627065
2025-06-05,14:42:00,HAMILTON,Eternal Sunshine,5f,4.0,2.5,2.6,0.36588392118959756,2025-06-05_14:42:00,1.0,True,2.5,-0.08529019702600615,6,-0.05686013135067077,kelly_low|ev_low|,0,False,0.0,0,0.0,11776.478484500794
2025-06-05,15:42:00,HAMILTON,Vantheman,6f,4.0,3.5,3.85,0.23155404912526556,2025-06-05_15:42:00,2.0,True,3.5,-0.18956082806157049,6,-0.0758243312246282,kelly_low|ev_low|,0,False,0.0,0,0.0,12012.00805419081
2025-06-11,19:00:00,HAMILTON,Better And Better,6f,1.0,2.38,2.5,0.2871334133691493,2025-06-11_19:00:00,2.0,True,2.38,-0.31662247618142464,6,-0.22943657694306135,kelly_low|ev_low|,0,False,0.0,1,0.0,12012.00805419081
2025-06-11,19:00:00,HAMILTON,Try Storm Cat,6f,2.0,2.63,2.94,0.3557545792226767,2025-06-11_19:00:00,1.0,True,2.63,-0.06436545664436022,6,-0.03948801021126394,kelly_low|ev_low|,0,False,0.0,0,0.0,12012.00805419081
2025-06-11,20:00:00,HAMILTON,Parisiac,5f,3.0,1.91,2.0,0.4610180320642006,2025-06-11_20:00:00,1.0,True,1.91,-0.1194555587573769,5,-0.1312698447883263,kelly_low|ev_low|,0,False,0.0,0,0.0,11891.887973648902
2025-06-15,15:45:00,HAMILTON,Big Fun,6f,2.0,1.57,1.7,0.45501584351108026,2025-06-15_15:45:00,1.0,True,1.57,-0.28562512568760395,5,-0.5010967117326385,kelly_low|ev_low|,0,False,0.0,0,0.0,12427.022932463102
2025-06-26,18:45:00,HAMILTON,Maris Angel,5f,3.0,2.1,2.05,0.4161379343062363,2025-06-26_18:45:00,1.0,True,2.1,-0.12611033795690368,6,-0.11464576177900335,kelly_low|ev_low|,0,False,0.0,0,0.0,12427.022932463102
2025-06-26,18:45:00,HAMILTON,Carlton And Co,5f,4.0,3.25,3.65,0.30326426606536316,2025-06-26_18:45:00,2.0,True,3.25,-0.014391135287569745,6,-0.006396060127808776,kelly_low|ev_low|,0,False,0.0,0,0.0,12427.022932463102
2025-06-26,20:15:00,HAMILTON,Pomme Pomme,1m3f,3.0,1.91,2.03,0.48724581620340723,2025-06-26_20:15:00,1.0,True,1.91,-0.06936049105149222,4,-0.07622031983680465,kelly_low|ev_low|,0,False,0.0,0,0.0,12302.75270313847
2025-06-26,20:45:00,HAMILTON,City Captain,6f,1.0,1.8,1.79,0.6017711231802749,2025-06-26_20:45:00,1.0,True,1.8,0.08318802172449491,6,0.10398502715561864,ev_low|,0,False,0.0,1,0.0,12302.75270313847
2025-06-26,20:45:00,HAMILTON,Inanna,6f,2.0,4.5,5.62,0.21438465765327763,2025-06-26_20:45:00,2.0,True,4.5,-0.0352690405602506,6,-0.01007686873150017,kelly_low|ev_low|,0,False,0.0,0,0.0,12302.75270313847
2025-07-12,17:50:00,HAMILTON,Stormy Pearl,5f,1.0,2.88,2.96,0.30290582138350786,2025-07-12_17:50:00,1.0,True,2.88,-0.1276312344154974,5,-0.06788895447632841,kelly_low|ev_low|,0,False,0.0,1,0.0,12302.75270313847
2025-07-12,17:50:00,HAMILTON,Newyorkstateofmind,5f,3.0,4.0,4.8,0.27074722729503903,2025-07-12_17:50:00,2.0,True,4.0,0.08298890918015611,5,0.027662969726718705,ev_low|,0,False,0.0,0,0.0,12302.75270313847
2025-07-12,18:25:00,HAMILTON,Utmost Respect,5f,1.0,1.25,1.31,0.4454201901619428,2025-07-12_18:25:00,1.0,True,1.25,-0.4432247622975715,4,-1.772899049190286,kelly_low|ev_low|odds_low|,0,False,0.0,1,0.0,12179.725176107086
2025-07-12,19:30:00,HAMILTON,Ancient Myth,1m5f,5.0,9.0,9.54,0.09795227582989958,2025-07-12_19:30:00,2.0,True,9.0,-0.1184295175309037,5,-0.014803689691362962,kelly_low|ev_low|,0,False,0.0,0,0.0,12255.23947219895
